怀集音乐,#genre#
精品记录,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226293/1.m3u8
精品体育,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226328/1.m3u8
精品大剧,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226331/1.m3u8
古装剧场,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226323/1.m3u8
军旅剧场,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226324/1.m3u8
军事评论,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226326/1.m3u8
怡伴健康,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225919/1.m3u8
家庭剧场,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225918/1.m3u8
动作电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226288/1.m3u8
CGTN纪录,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225866/1.m3u8

龙江移动,#genre#
中央一台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225769/index.m3u8
中央二台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225747/index.m3u8
中央三台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225606/index.m3u8
中央四台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225590/index.m3u8
中央五台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225591/index.m3u8
中央五加,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225689/index.m3u8
中央六台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225607/index.m3u8
中央七台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
中央八台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225570/index.m3u8
中央九台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
中央十台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
中央十一,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
中央十二,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
中央十三,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225599/index.m3u8
中央十四,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225678/index.m3u8
中央十五,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
中央十七,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
冬奥纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
中央英文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8
哈尔滨综,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
哈尔滨娱,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225759/index.m3u8
哈尔滨影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
哈尔滨资,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
哈尔滨生,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225762/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225615/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225621/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225727/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
内蒙卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225636/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
旅游卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
黑龙卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225658/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225641/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225643/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225644/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225700/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225701/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225737/index.m3u8
山东教育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
教育一台,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
金鹰卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电竞,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225712/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品记录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8 
健康有约,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8 
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8

浙江移动,#genre#
凤凰卫视,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/index.m3u8
凤凰咨询,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/index.m3u8
凤凰中文,http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8
凤凰资讯,http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8
中央一台,http://112.17.40.140/PLTV/88888888/224/3221226541/index.m3u8
中央二台,http://112.17.40.140/PLTV/88888888/224/3221226138/index.m3u8
中央三台,http://112.17.40.140/PLTV/88888888/224/3221226431/index.m3u8
中央四台,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229749/01.m3u8?fmt=ts2hls
中央五台,http://112.17.40.140/PLTV/88888888/224/3221226400/index.m3u8
中央五台,http://112.17.40.140/PLTV/88888888/224/3221226687/index.m3u8
中央五加,http://112.17.40.140/PLTV/88888888/224/3221226404/index.m3u8
中央五加,http://112.17.40.140/PLTV/88888888/224/3221226406/index.m3u8
中央六台,http://112.17.40.140/PLTV/88888888/224/3221226487/index.m3u8
中央七台,http://112.17.40.140/PLTV/88888888/224/3221226122/index.m3u8
中央八台,http://112.17.40.140/PLTV/88888888/224/3221226493/index.m3u8
中央九台,http://112.17.40.140/PLTV/88888888/224/3221226156/index.m3u8
中央十台,http://112.17.40.140/PLTV/88888888/224/3221226199/index.m3u8
中央十一,http://112.17.40.140/PLTV/88888888/224/3221226219/index.m3u8
中央十一,http://112.17.40.140/PLTV/88888888/224/3221226554/index.m3u8
中央十二,http://112.17.40.140/PLTV/88888888/224/3221226167/index.m3u8
中央十三,http://112.17.40.140/PLTV/88888888/224/3221226417/index.m3u8
中央十四,http://112.17.40.140/PLTV/88888888/224/3221226126/index.m3u8
中央十五,http://112.17.40.140/PLTV/88888888/224/3221226112/index.m3u8
中央十五,http://112.17.40.140/PLTV/88888888/224/3221226556/index.m3u8
CCTV4K,http://112.17.40.140/PLTV/88888888/224/3221226539/index.m3u8
3D频道,http://112.17.40.140/PLTV/88888888/224/3221226475/index.m3u8
浙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226551/index.m3u8
北京卫视,http://112.17.40.140/PLTV/88888888/224/3221226164/index.m3u8
东方卫视,http://112.17.40.140/PLTV/88888888/224/3221226142/index.m3u8
广东卫视,http://112.17.40.140/PLTV/88888888/224/3221226225/index.m3u8
天津卫视,http://112.17.40.140/PLTV/88888888/224/3221226182/index.m3u8
重庆卫视,http://112.17.40.140/PLTV/88888888/224/3221226217/index.m3u8
黑龙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226555/index.m3u8
湖北卫视,http://112.17.40.140/PLTV/88888888/224/3221226547/index.m3u8
湖南卫视,http://112.17.40.140/PLTV/88888888/224/3221226553/index.m3u8
安徽卫视,http://112.17.40.140/PLTV/88888888/224/3221226185/index.m3u8
江苏卫视,http://112.17.40.140/PLTV/88888888/224/3221226414/index.m3u8
江西卫视,http://112.17.40.140/PLTV/88888888/224/3221226557/index.m3u8
辽宁卫视,http://112.17.40.140/PLTV/88888888/224/3221226148/index.m3u8
山东卫视,http://112.17.40.140/PLTV/88888888/224/3221226410/index.m3u8
西藏卫视,http://112.17.40.140/PLTV/88888888/224/3221226160/index.m3u8
新疆卫视,http://112.17.40.140/PLTV/88888888/224/3221226124/index.m3u8
兵团卫视,http://112.17.40.140/PLTV/88888888/224/3221226186/index.m3u8
广西卫视,http://112.17.40.140/PLTV/88888888/224/3221226211/index.m3u8
贵州卫视,http://112.17.40.140/PLTV/88888888/224/3221226146/index.m3u8
东南卫视,http://112.17.40.140/PLTV/88888888/224/3221226134/index.m3u8
甘肃卫视,http://112.17.40.140/PLTV/88888888/224/3221226187/index.m3u8
河南卫视,http://112.17.40.140/PLTV/88888888/224/3221226130/index.m3u8
旅游卫视,http://112.17.40.140/PLTV/88888888/224/3221226116/index.m3u8
内蒙古卫视,http://112.17.40.140/PLTV/88888888/224/3221226174/index.m3u8
宁夏卫视,http://112.17.40.140/PLTV/88888888/224/3221226209/index.m3u8
吉林卫视,http://112.17.40.140/PLTV/88888888/224/3221226158/index.m3u8
青海卫视,http://112.17.40.140/PLTV/88888888/224/3221226191/index.m3u8
山西卫视,http://112.17.40.140/PLTV/88888888/224/3221226114/index.m3u8
陕西卫视,http://112.17.40.140/PLTV/88888888/224/3221226177/index.m3u8
深圳卫视,http://112.17.40.140/PLTV/88888888/224/3221226203/index.m3u8
四川卫视,http://112.17.40.140/PLTV/88888888/224/3221226215/index.m3u8
云南卫视,http://112.17.40.140/PLTV/88888888/224/3221226241/index.m3u8
CETV1,http://112.17.40.140/PLTV/88888888/224/3221226132/index.m3u8
CGTN,http://112.17.40.140/PLTV/88888888/224/3221226235/index.m3u8
浙江地方,http://112.17.40.140/PLTV/88888888/224/3221226118/index.m3u8
浙江公共新闻,http://112.17.40.140/PLTV/88888888/224/3221226324/index.m3u8
浙江经济生活,http://112.17.40.140/PLTV/88888888/224/3221226423/index.m3u8
浙江钱江,http://112.17.40.140/PLTV/88888888/224/3221226275/index.m3u8
浙江少儿,http://112.17.40.140/PLTV/88888888/224/3221226251/index.m3u8
浙江数码时代,http://112.17.40.140/PLTV/88888888/224/3221226638/index.m3u8
浙江影视娱乐,http://112.17.40.140/PLTV/88888888/224/3221226273/index.m3u8
HTV1,http://112.17.40.140/PLTV/88888888/224/3221226170/index.m3u8
HTV2,http://112.17.40.140/PLTV/88888888/224/3221226212/index.m3u8
HTV3,http://112.17.40.140/PLTV/88888888/224/3221226477/index.m3u8
HTV4,http://112.17.40.140/PLTV/88888888/224/3221226362/index.m3u8
HTV5,http://112.17.40.140/PLTV/88888888/224/3221226354/index.m3u8
HTV6,http://112.17.40.140/PLTV/88888888/224/3221226352/index.m3u8
NBTV1,http://112.17.40.140/PLTV/88888888/224/3221226736/index.m3u8
NBTV2,http://112.17.40.140/PLTV/88888888/224/3221226833/index.m3u8
NBTV3,http://112.17.40.140/PLTV/88888888/224/3221226740/index.m3u8
NBTV4,http://112.17.40.140/PLTV/88888888/224/3221226835/index.m3u8
NBTV5,http://112.17.40.140/PLTV/88888888/224/3221226742/index.m3u8
体育2,http://112.17.40.140/PLTV/88888888/224/3221226481/index.m3u8
体育,http://112.17.40.140/PLTV/88888888/224/3221226429/index.m3u8
爱情喜剧,http://112.17.40.140/PLTV/88888888/224/3221226501/index.m3u8
爱情喜剧,http://112.17.40.140/PLTV/88888888/224/3221226660/index.m3u8
搏击,http://112.17.40.140/PLTV/88888888/224/3221226737/index.m3u8
潮妈辣婆,http://112.17.40.140/PLTV/88888888/224/3221226666/index.m3u8
潮年味儿,http://112.17.40.140/PLTV/88888888/224/3221226376/index.m3u8
电竞,http://112.17.40.140/PLTV/88888888/224/3221226721/index.m3u8
动作电影,http://112.17.40.140/PLTV/88888888/224/3221226378/index.m3u8
动作电影,http://112.17.40.140/PLTV/88888888/224/3221226747/index.m3u8
古装剧场,http://112.17.40.140/PLTV/88888888/224/3221226753/index.m3u8
海外剧场,http://112.17.40.140/PLTV/88888888/224/3221226507/index.m3u8
海外剧场,http://112.17.40.140/PLTV/88888888/224/3221226662/index.m3u8
贺岁燃剧,http://112.17.40.140/PLTV/88888888/224/3221226382/index.m3u8
欢聚盛典,http://112.17.40.140/PLTV/88888888/224/3221226511/index.m3u8
家庭剧场,http://112.17.40.140/PLTV/88888888/224/3221226642/index.m3u8
健康有约,http://112.17.40.140/PLTV/88888888/224/3221226757/index.m3u8
金牌综艺,http://112.17.40.140/PLTV/88888888/224/3221226749/index.m3u8
惊悚悬疑,http://112.17.40.140/PLTV/88888888/224/3221226517/index.m3u8
惊悚悬疑,http://112.17.40.140/PLTV/88888888/224/3221226656/index.m3u8
精品大剧,http://112.17.40.140/PLTV/88888888/224/3221226392/index.m3u8
精品大剧,http://112.17.40.140/PLTV/88888888/224/3221226668/index.m3u8
精品电影,http://112.17.40.140/PLTV/88888888/224/3221226521/index.m3u8
精品记录,http://112.17.40.140/PLTV/88888888/224/3221226763/index.m3u8
精品体育,http://112.17.40.140/PLTV/88888888/224/3221226819/index.m3u8
军旅剧场,http://112.17.40.140/PLTV/88888888/224/3221226398/index.m3u8
军旅剧场,http://112.17.40.140/PLTV/88888888/224/3221226682/index.m3u8
军事评论,http://112.17.40.140/PLTV/88888888/224/3221226658/index.m3u8
明星大片,http://112.17.40.140/PLTV/88888888/224/3221226751/index.m3u8
农业致富,http://112.17.40.140/PLTV/88888888/224/3221226664/index.m3u8
炫舞未来,http://112.17.40.140/PLTV/88888888/224/3221226631/index.m3u8
炫舞未来,http://112.17.40.140/PLTV/88888888/224/3221226817/index.m3u8
中国功夫,http://112.17.40.140/PLTV/88888888/224/3221226386/index.m3u8
中国功夫,http://112.17.40.140/PLTV/88888888/224/3221226759/index.m3u8
北京纪实,http://112.17.40.140/PLTV/88888888/224/3221226746/index.m3u8
北京卡酷,http://112.17.40.140/PLTV/88888888/224/3221226184/index.m3u8
茶频道,http://112.17.40.140/PLTV/88888888/224/3221226744/index.m3u8
车迷频道,http://112.17.40.140/PLTV/88888888/224/3221226837/index.m3u8
电竞世界,http://112.17.40.140/PLTV/88888888/224/3221226598/index.m3u8
动漫电影,http://112.17.40.140/PLTV/88888888/224/3221226178/index.m3u8
都市剧场,http://112.17.40.140/PLTV/88888888/224/3221226825/index.m3u8
断桥直播,http://112.17.40.140/PLTV/88888888/224/3221226530/index.m3u8
房产电视,http://112.17.40.140/PLTV/88888888/224/3221226356/index.m3u8
富春江,http://112.17.40.140/PLTV/88888888/224/3221226532/index.m3u8
哈哈炫动,http://112.17.40.140/PLTV/88888888/224/3221226513/index.m3u8
哈哈炫动,http://112.17.40.140/PLTV/88888888/224/3221226745/index.m3u8
杭州6,http://112.17.40.140/PLTV/88888888/224/3221226237/index.m3u8
好易购,http://112.17.40.140/PLTV/88888888/224/3221226425/index.m3u8
黑莓电竞,http://112.17.40.140/PLTV/88888888/224/3221226724/index.m3u8
黑莓电影,http://112.17.40.140/PLTV/88888888/224/3221226755/index.m3u8
黑莓动画,http://112.17.40.140/PLTV/88888888/224/3221226654/index.m3u8
华数,http://112.17.40.140/PLTV/88888888/224/3221226326/index.m3u8
家有购物,http://112.17.40.140/PLTV/88888888/224/3221226741/index.m3u8
金鹰纪实,http://112.17.40.140/PLTV/88888888/224/3221226831/index.m3u8
金鹰卡通,http://112.17.40.140/PLTV/88888888/224/3221226190/index.m3u8
卡通,http://112.17.40.140/PLTV/88888888/224/3221226461/index.m3u8
快乐宠物,http://112.17.40.140/PLTV/88888888/224/3221226748/index.m3u8
咪咕,http://112.17.40.140/PLTV/88888888/224/3221226756/index.m3u8
求索记录,http://112.17.40.140/PLTV/88888888/224/3221226610/index.m3u8
山东教育卫视,http://112.17.40.140/PLTV/88888888/224/3221226652/index.m3u8
四海钓鱼,http://112.17.40.140/PLTV/88888888/224/3221226533/index.m3u8
新闻综合,http://112.17.40.140/PLTV/88888888/224/3221226358/index.m3u8
音乐台,http://112.17.40.140/PLTV/88888888/224/3221226120/index.m3u8
优漫卡通,http://112.17.40.140/PLTV/88888888/224/3221226172/index.m3u8
优优宝贝,http://112.17.40.140/PLTV/88888888/224/3221226829/index.m3u8
游戏风云,http://112.17.40.140/PLTV/88888888/224/3221226726/index.m3u8
游戏频道,http://112.17.40.140/PLTV/88888888/224/3221226388/index.m3u8

爱尚电信,#genre#
中央一台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240127_1/encoder/0/playlist.m3u8?CONTENTID=00000110240127_1
中央二台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240244_1/encoder/0/playlist.m3u8?CONTENTID=00000110240244_1
中央三台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240245_1/encoder/0/playlist.m3u8?CONTENTID=00000110240245_1
中央四台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240316_1/encoder/0/playlist.m3u8?CONTENTID=00000110240316_1
中央五台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240246_1/encoder/0/playlist.m3u8?CONTENTID=00000110240246_1
中央六台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240247_1/encoder/0/playlist.m3u8?CONTENTID=00000110240247_1
中央七台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240248_1/encoder/0/playlist.m3u8?CONTENTID=00000110240248_1
中央八台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240249_1/encoder/0/playlist.m3u8?CONTENTID=00000110240249_1
中央八台,http://118.123.60.9:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=011&Provider_id=&Pcontent_id=index.m3u8
中央九台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240250_1/encoder/0/playlist.m3u8?CONTENTID=00000110240250_1
中央十台,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240251_1/encoder/0/playlist.m3u8?CONTENTID=00000110240251_1
中央十一,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240328_1/encoder/0/playlist.m3u8?CONTENTID=00000110240328_1
中央十二,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240252_1/encoder/0/playlist.m3u8?CONTENTID=00000110240252_1
中央十三,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240126_1/encoder/0/playlist.m3u8?CONTENTID=00000110240126_1
中央十三,http://101.71.255.229:6610/zjhs/2/10155/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
中央十四,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240253_1/encoder/0/playlist.m3u8?CONTENTID=00000110240253_1
中央十五,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240329_1/encoder/0/playlist.m3u8?CONTENTID=00000110240329_1
中央十七,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240326_1/encoder/0/playlist.m3u8?CONTENTID=00000110240326_1
湖南卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240130_1/playlist.m3u8?CONTENTID=00000110240130_1
浙江卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240134_1/playlist.m3u8?CONTENTID=00000110240134_1
江苏卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240133_1/playlist.m3u8?CONTENTID=00000110240133_1
东方卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240242_1/playlist.m3u8?CONTENTID=00000110240242_1
安徽卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1
北京卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240129_1/playlist.m3u8?CONTENTID=00000110240129_1
东南卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240588_1/playlist.m3u8?CONTENTID=00000110240588_1
广东卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240137_1/playlist.m3u8?CONTENTID=00000110240137_1
河北卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1
黑龙江卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240131_1/playlist.m3u8?CONTENTID=00000110240131_1
湖北卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1
甘肃卫视,http://61.160.152.55/live.aishang.ctlcdn.com/00000110240034_1/playlist.m3u8?CONTENTID=00000110240034_1
吉林卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240046_1/playlist.m3u8?CONTENTID=00000110240046_1
辽宁卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1
山东卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1
深圳卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1
天津卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1
陕西卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240066_1/playlist.m3u8?CONTENTID=00000110240066_1
山西卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240065_1/playlist.m3u8?CONTENTID=00000110240065_1
青海卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240063_1/playlist.m3u8?CONTENTID=00000110240063_1
海南卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240059_1/playlist.m3u8?CONTENTID=00000110240059_1
广西卫视,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240037_1/playlist.m3u8?CONTENTID=00000110240037_1
中央一台,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240127_1/encoder/0/playlist.m3u8?CONTENTID=00000110240127_1
中央二台,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240244_1/encoder/0/playlist.m3u8?CONTENTID=00000110240244_1
中央三台,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240245_1/encoder/0/playlist.m3u8?CONTENTID=00000110240245_1
中央四台,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240316_1/encoder/0/playlist.m3u8?CONTENTID=00000110240316_1
中央五台,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240246_1/encoder/0/playlist.m3u8?CONTENTID=00000110240246_1
中央六台,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240247_1/encoder/0/playlist.m3u8?CONTENTID=00000110240247_1
中央七台,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240248_1/encoder/0/playlist.m3u8?CONTENTID=00000110240248_1
中央八台,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240249_1/encoder/0/playlist.m3u8?CONTENTID=00000110240249_1
